et,at,epx,epy,epz,eox,eoy,eoz,eow,apx,apy,apz,aox,aoy,aoz,aow
1311878225.561089,1311878225.627714,-0.994000,0.273000,0.000000,-0.000000,0.000000,0.936672,-0.350207,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878225.759571,1311878225.829594,-1.021000,0.248000,0.000000,-0.000000,0.000000,0.920505,-0.390731,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878225.961220,1311878226.031668,-1.046000,0.221000,0.000000,-0.000000,0.000000,0.906308,-0.422618,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878226.158379,1311878226.162311,-1.069000,0.192000,0.000000,-0.000000,0.000000,0.891007,-0.453990,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878226.359903,1311878226.363187,-1.090000,0.161000,0.000000,-0.000000,0.000000,0.874620,-0.484810,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878226.457258,1311878226.461262,-1.101000,0.143000,0.000000,-0.000000,0.000000,0.866025,-0.500000,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878226.557139,1311878226.529308,-1.112000,0.123000,0.000000,-0.000000,0.000000,0.857167,-0.515038,-2.031347,3.800240,-0.748604,0.090026,-0.078902,0.023611,0.992528
1311878226.658265,1311878226.695398,-1.122000,0.102000,0.000000,-0.000000,0.000000,0.843391,-0.537300,-2.068089,3.791025,-0.661531,0.089545,-0.101346,0.017869,0.990652
1311878226.760790,1311878226.796103,-1.133000,0.078000,0.000000,-0.000000,0.000000,0.833886,-0.551937,-2.068089,3.791025,-0.661531,0.089545,-0.101346,0.017869,0.990652
1311878226.960841,1311878226.999422,-1.154000,0.024000,0.000000,-0.000000,0.000000,0.819152,-0.573576,-2.116768,3.760624,-0.552262,0.085575,-0.132011,0.008949,0.987507
1311878227.057500,1311878227.127996,-1.164000,-0.005000,0.000000,-0.000000,0.000000,0.809017,-0.587785,-2.143690,3.740124,-0.480159,0.089077,-0.151123,0.003461,0.984487
1311878227.257111,1311878227.263717,-1.181000,-0.062000,0.000000,-0.000000,0.000000,0.798636,-0.601815,-2.143690,3.740124,-0.480159,0.089077,-0.151123,0.003461,0.984487
1311878227.357226,1311878227.461467,-1.189000,-0.088000,0.000000,-0.000000,0.000000,0.798636,-0.601815,-2.192719,3.703554,-0.357668,0.092595,-0.161808,0.000020,0.982468
1311878227.657593,1311878227.662227,-1.208000,-0.163000,0.000000,-0.000000,0.000000,0.782608,-0.622515,-2.239581,3.670343,-0.236202,0.097339,-0.177303,-0.003957,0.979323
1311878227.757506,1311878227.798032,-1.214000,-0.190000,0.000000,-0.000000,0.000000,0.777146,-0.629320,-2.239581,3.670343,-0.236202,0.097339,-0.177303,-0.003957,0.979323
1311878227.958312,1311878227.960198,-1.223000,-0.244000,0.000000,-0.000000,0.000000,0.754710,-0.656059,-2.294786,3.635206,-0.081202,0.096215,-0.207676,-0.007285,0.973427
1311878228.058039,1311878228.127753,-1.227000,-0.271000,0.000000,-0.000000,0.000000,0.748956,-0.662620,-2.337464,3.630373,-0.012936,0.098582,-0.227459,-0.012835,0.968700
1311878228.257225,1311878228.267246,-1.230000,-0.324000,0.000000,-0.000000,0.000000,0.725374,-0.688355,-2.337464,3.630373,-0.012936,0.098582,-0.227459,-0.012835,0.968700
1311878228.357372,1311878228.336535,-1.231000,-0.351000,0.000000,-0.000000,0.000000,0.713250,-0.700909,-2.337464,3.630373,-0.012936,0.098582,-0.227459,-0.012835,0.968700
1311878228.457403,1311878228.464393,-1.231000,-0.378000,0.000000,-0.000000,0.000000,0.700909,-0.713250,-2.394571,3.625636,0.074694,0.097528,-0.248859,-0.017641,0.963455
1311878228.659541,1311878228.668063,-1.229000,-0.431000,0.000000,-0.000000,0.000000,0.675590,-0.737277,-2.471463,3.606845,0.144259,0.099314,-0.272065,-0.023687,0.956847
1311878228.757290,1311878228.767760,-1.226000,-0.458000,0.000000,-0.000000,0.000000,0.662620,-0.748956,-2.471463,3.606845,0.144259,0.099314,-0.272065,-0.023687,0.956847
1311878228.860915,1311878228.899398,-1.223000,-0.485000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.526998,3.591086,0.201986,0.098636,-0.291080,-0.029614,0.951140
1311878228.957377,1311878228.999466,-1.219000,-0.511000,0.000000,-0.000000,0.000000,0.642788,-0.766044,-2.526998,3.591086,0.201986,0.098636,-0.291080,-0.029614,0.951140
1311878229.057267,1311878229.132036,-1.214000,-0.537000,0.000000,-0.000000,0.000000,0.629320,-0.777146,-2.526998,3.591086,0.201986,0.098636,-0.291080,-0.029614,0.951140
1311878229.257465,1311878229.331925,-1.201000,-0.586000,0.000000,-0.000000,0.000000,0.601815,-0.798636,-2.608827,3.554148,0.287674,0.101010,-0.318815,-0.037055,0.941690
1311878229.457164,1311878229.535611,-1.186000,-0.632000,0.000000,-0.000000,0.000000,0.573576,-0.819152,-2.696693,3.531338,0.361794,0.101536,-0.346131,-0.044579,0.931609
1311878229.657519,1311878229.667158,-1.168000,-0.678000,0.000000,-0.000000,0.000000,0.551937,-0.833886,-2.696693,3.531338,0.361794,0.101536,-0.346131,-0.044579,0.931609
1311878229.758284,1311878229.835782,-1.158000,-0.700000,0.000000,-0.000000,0.000000,0.537300,-0.843391,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878229.959564,1311878229.967220,-1.136000,-0.744000,0.000000,-0.000000,0.000000,0.515038,-0.857167,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.057614,1311878230.065088,-1.124000,-0.765000,0.000000,-0.000000,0.000000,0.500000,-0.866025,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.159570,1311878230.195941,-1.111000,-0.786000,0.000000,-0.000000,0.000000,0.484810,-0.874620,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.257471,1311878230.335575,-1.097000,-0.807000,0.000000,-0.000000,0.000000,0.469472,-0.882948,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.457586,1311878230.534940,-1.068000,-0.846000,0.000000,-0.000000,0.000000,0.446198,-0.894934,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.557934,1311878230.599385,-1.052000,-0.865000,0.000000,-0.000000,0.000000,0.430511,-0.902585,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.757539,1311878230.804029,-1.020000,-0.902000,0.000000,-0.000000,0.000000,0.398749,-0.917060,-2.794602,3.511893,0.467364,0.101902,-0.373757,-0.051158,0.920491
1311878230.857530,1311878230.936222,-1.004000,-0.919000,0.000000,-0.000000,0.000000,0.390731,-0.920505,-2.917417,3.538846,0.484197,0.109426,-0.386859,-0.058057,0.913781
1311878231.057118,1311878231.067601,-0.972000,-0.950000,0.000000,-0.000000,0.000000,0.366501,-0.930418,-2.997930,3.550733,0.471792,0.114500,-0.394407,-0.064142,0.909515
1311878231.167040,1311878231.203619,-0.959000,-0.962000,0.000000,-0.000000,0.000000,0.350207,-0.936672,-2.997930,3.550733,0.471792,0.114500,-0.394407,-0.064142,0.909515
1311878231.257221,1311878231.301358,-0.947000,-0.972000,0.000000,-0.000000,0.000000,0.333807,-0.942641,-2.997930,3.550733,0.471792,0.114500,-0.394407,-0.064142,0.909515
1311878231.457448,1311878231.535076,-0.923000,-0.991000,0.000000,-0.000000,0.000000,0.333807,-0.942641,-2.997930,3.550733,0.471792,0.114500,-0.394407,-0.064142,0.909515
1311878231.557087,1311878231.564976,-0.908000,-1.003000,0.000000,-0.000000,0.000000,0.333807,-0.942641,-2.997930,3.550733,0.471792,0.114500,-0.394407,-0.064142,0.909515
1311878231.757510,1311878231.766573,-0.876000,-1.030000,0.000000,-0.000000,0.000000,0.350207,-0.936672,-3.053885,3.533520,0.549136,0.107286,-0.392063,-0.063251,0.911469
1311878231.857072,1311878231.835722,-0.859000,-1.045000,0.000000,-0.000000,0.000000,0.358368,-0.933580,-3.053885,3.533520,0.549136,0.107286,-0.392063,-0.063251,0.911469
1311878231.960798,1311878232.001226,-0.843000,-1.060000,0.000000,-0.000000,0.000000,0.374607,-0.927184,-3.152580,3.531325,0.664404,0.110617,-0.365788,-0.055975,0.922404
1311878232.057198,1311878232.134842,-0.827000,-1.076000,0.000000,-0.000000,0.000000,0.390731,-0.920505,-3.152580,3.531325,0.664404,0.110617,-0.365788,-0.055975,0.922404
1311878232.257429,1311878232.270848,-0.795000,-1.110000,0.000000,-0.000000,0.000000,0.430511,-0.902585,-3.501549,3.568375,0.487498,0.115793,-0.333353,-0.047143,0.934476
1311878232.357615,1311878232.371398,-0.783000,-1.125000,0.000000,-0.000000,0.000000,0.446198,-0.894934,-2.590022,3.713514,-0.591614,0.113299,-0.316741,-0.041251,0.940817
1311878232.457521,1311878232.533206,-0.768000,-1.145000,0.000000,-0.000000,0.000000,0.469472,-0.882948,-2.685749,3.097431,-0.395013,0.088706,-0.275720,-0.042867,0.956176
1311878232.560820,1311878232.600364,-0.753000,-1.167000,0.000000,-0.000000,0.000000,0.484810,-0.874620,-2.685749,3.097431,-0.395013,0.088706,-0.275720,-0.042867,0.956176
1311878232.657892,1311878232.735422,-0.740000,-1.188000,0.000000,-0.000000,0.000000,0.500000,-0.866025,-2.685749,3.097431,-0.395013,0.088706,-0.275720,-0.042867,0.956176
1311878232.761165,1311878232.835900,-0.729000,-1.209000,0.000000,-0.000000,0.000000,0.515038,-0.857167,-2.685749,3.097431,-0.395013,0.088706,-0.275720,-0.042867,0.956176
1311878233.057140,1311878233.071652,-0.698000,-1.276000,0.000000,-0.000000,0.000000,0.566406,-0.824126,-2.746658,3.070467,-0.243607,0.094805,-0.228806,-0.030653,0.968359
1311878233.160801,1311878233.238561,-0.689000,-1.301000,0.000000,-0.000000,0.000000,0.587785,-0.809017,-2.780222,3.030445,-0.111824,0.094427,-0.193055,-0.022704,0.976370
1311878233.357304,1311878233.371277,-0.674000,-1.351000,0.000000,-0.000000,0.000000,0.615661,-0.788011,-2.780222,3.030445,-0.111824,0.094427,-0.193055,-0.022704,0.976370
1311878233.457213,1311878233.439975,-0.668000,-1.376000,0.000000,-0.000000,0.000000,0.629320,-0.777146,-2.780222,3.030445,-0.111824,0.094427,-0.193055,-0.022704,0.976370
1311878233.557035,1311878233.500886,-0.663000,-1.401000,0.000000,-0.000000,0.000000,0.642788,-0.766044,-2.780222,3.030445,-0.111824,0.094427,-0.193055,-0.022704,0.976370
1311878233.657093,1311878233.671722,-0.660000,-1.422000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.833264,3.029477,0.076155,0.094869,-0.173022,-0.018093,0.980171
1311878233.757251,1311878233.736117,-0.658000,-1.439000,0.000000,-0.000000,0.000000,0.656059,-0.754710,-2.833264,3.029477,0.076155,0.094869,-0.173022,-0.018093,0.980171
1311878233.857474,1311878233.900341,-0.657000,-1.449000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878233.957274,1311878234.037105,-0.657000,-1.451000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.157269,1311878234.168481,-0.657000,-1.451000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.260776,1311878234.303494,-0.657000,-1.451000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.357090,1311878234.406950,-0.657000,-1.451000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.557188,1311878234.570617,-0.657000,-1.451000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.659532,1311878234.668878,-0.657000,-1.451000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.757448,1311878234.807007,-0.657000,-1.452000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878234.857462,1311878234.938120,-0.657000,-1.453000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.057026,1311878235.105983,-0.656000,-1.466000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.157039,1311878235.208210,-0.654000,-1.478000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.257517,1311878235.338831,-0.652000,-1.492000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.457470,1311878235.470116,-0.648000,-1.520000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.560786,1311878235.568288,-0.647000,-1.530000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.660635,1311878235.710215,-0.646000,-1.537000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.860914,1311878235.872315,-0.644000,-1.552000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878235.960798,1311878236.006611,-0.642000,-1.564000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878236.057801,1311878236.139546,-0.640000,-1.580000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878236.257468,1311878236.338901,-0.634000,-1.615000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.800659,3.334660,0.119915,0.099101,-0.174477,-0.018383,0.979489
1311878236.358682,1311878236.438310,-0.631000,-1.636000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.839248,3.320698,0.219163,0.092732,-0.175706,-0.019097,0.979879
1311878236.557332,1311878236.575313,-0.624000,-1.685000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.839248,3.320698,0.219163,0.092732,-0.175706,-0.019097,0.979879
1311878236.657444,1311878236.739708,-0.620000,-1.711000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.904501,3.299351,0.363251,0.085841,-0.179226,-0.020736,0.979836
1311878236.857157,1311878236.907365,-0.612000,-1.766000,0.000000,-0.000000,0.000000,0.649448,-0.760406,-2.904501,3.299351,0.363251,0.085841,-0.179226,-0.020736,0.979836
1311878236.959861,1311878236.973014,-0.608000,-1.793000,0.000000,-0.000000,0.000000,0.642788,-0.766044,-2.956315,3.292514,0.455787,0.087584,-0.185034,-0.022935,0.978553
1311878237.060814,1311878237.144604,-0.603000,-1.820000,0.000000,-0.000000,0.000000,0.629320,-0.777146,-2.956315,3.292514,0.455787,0.087584,-0.185034,-0.022935,0.978553
1311878237.260900,1311878237.343489,-0.590000,-1.872000,0.000000,-0.000000,0.000000,0.601815,-0.798636,-3.016471,3.280028,0.553306,0.084974,-0.217409,-0.029785,0.971919
1311878237.357218,1311878237.441771,-0.582000,-1.897000,0.000000,-0.000000,0.000000,0.587785,-0.809017,-3.044016,3.245579,0.695375,0.091668,-0.240259,-0.028254,0.965958
1311878237.460990,1311878237.605546,-0.574000,-1.922000,0.000000,-0.000000,0.000000,0.573576,-0.819152,-3.095679,3.215202,0.794842,0.087128,-0.270898,-0.035262,0.958008
1311878237.657176,1311878237.743125,-0.553000,-1.974000,0.000000,-0.000000,0.000000,0.544639,-0.838671,-3.095679,3.215202,0.794842,0.087128,-0.270898,-0.035262,0.958008
1311878237.857069,1311878237.907085,-0.528000,-2.025000,0.000000,-0.000000,0.000000,0.522499,-0.852640,-3.095679,3.215202,0.794842,0.087128,-0.270898,-0.035262,0.958008
1311878237.957656,1311878238.008723,-0.515000,-2.048000,0.000000,-0.000000,0.000000,0.507538,-0.861629,-3.508195,4.330188,2.276158,0.104107,-0.290862,-0.033773,0.950484
1311878238.161107,1311878238.175717,-0.489000,-2.090000,0.000000,-0.000000,0.000000,0.477159,-0.878817,-3.508195,4.330188,2.276158,0.104107,-0.290862,-0.033773,0.950484
1311878238.259258,1311878238.272775,-0.474000,-2.112000,0.000000,-0.000000,0.000000,0.461749,-0.887011,-3.573894,4.331389,2.358262,0.104065,-0.314106,-0.036459,0.942963
1311878238.358469,1311878238.411083,-0.458000,-2.134000,0.000000,-0.000000,0.000000,0.446198,-0.894934,-3.573894,4.331389,2.358262,0.104065,-0.314106,-0.036459,0.942963
1311878238.558553,1311878238.643330,-0.426000,-2.172000,0.000000,-0.000000,0.000000,0.406737,-0.913545,-3.676860,4.291318,2.470217,0.100820,-0.345709,-0.042809,0.931927
1311878238.659611,1311878238.743777,-0.411000,-2.188000,0.000000,-0.000000,0.000000,0.390731,-0.920505,-3.676860,4.291318,2.470217,0.100820,-0.345709,-0.042809,0.931927
1311878238.857348,1311878238.943371,-0.382000,-2.216000,0.000000,-0.000000,0.000000,0.358368,-0.933580,-3.757333,4.277274,2.527702,0.100042,-0.374636,-0.050565,0.920371
1311878239.057138,1311878239.112291,-0.354000,-2.239000,0.000000,-0.000000,0.000000,0.317305,-0.948324,-3.757333,4.277274,2.527702,0.100042,-0.374636,-0.050565,0.920371
1311878239.158628,1311878239.208764,-0.343000,-2.247000,0.000000,-0.000000,0.000000,0.300706,-0.953717,-3.757333,4.277274,2.527702,0.100042,-0.374636,-0.050565,0.920371
1311878239.260782,1311878239.311823,-0.332000,-2.254000,0.000000,-0.000000,0.000000,0.284015,-0.958820,-3.757333,4.277274,2.527702,0.100042,-0.374636,-0.050565,0.920371
1311878239.360816,1311878239.444213,-0.323000,-2.260000,0.000000,-0.000000,0.000000,0.267238,-0.963630,-3.757333,4.277274,2.527702,0.100042,-0.374636,-0.050565,0.920371
1311878239.561195,1311878239.611250,-0.299000,-2.272000,0.000000,-0.000000,0.000000,0.224951,-0.974370,-3.757333,4.277274,2.527702,0.100042,-0.374636,-0.050565,0.920371
1311878239.757648,1311878239.809403,-0.275000,-2.282000,0.000000,-0.000000,0.000000,0.182236,-0.983255,-3.842783,4.278696,2.497503,0.107279,-0.410561,-0.060054,0.903507
1311878239.857355,1311878239.944111,-0.264000,-2.286000,0.000000,-0.000000,0.000000,0.165048,-0.986286,-3.842783,4.278696,2.497503,0.107279,-0.410561,-0.060054,0.903507
1311878240.058392,1311878240.111608,-0.243000,-2.292000,0.000000,-0.000000,0.000000,0.121869,-0.992546,-3.842783,4.278696,2.497503,0.107279,-0.410561,-0.060054,0.903507
1311878240.257442,1311878240.279857,-0.221000,-2.297000,0.000000,-0.000000,0.000000,0.087156,-0.996195,-3.842783,4.278696,2.497503,0.107279,-0.410561,-0.060054,0.903507
1311878240.357648,1311878240.443474,-0.206000,-2.299000,0.000000,-0.000000,0.000000,0.069756,-0.997564,-3.842783,4.278696,2.497503,0.107279,-0.410561,-0.060054,0.903507
1311878240.659618,1311878240.679776,-0.133000,-2.303000,0.000000,-0.000000,0.000000,0.000000,-1.000000,-3.923570,4.233759,2.574175,0.110202,-0.457380,-0.066895,0.879877
1311878240.857306,1311878240.879394,-0.071000,-2.302000,0.000000,0.000000,0.000000,0.034899,0.999391,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878240.960841,1311878240.947687,-0.041000,-2.299000,0.000000,0.000000,0.000000,0.052336,0.998630,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.061127,1311878241.010129,-0.011000,-2.295000,0.000000,0.000000,0.000000,0.078459,0.996917,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.160198,1311878241.108980,0.016000,-2.291000,0.000000,0.000000,0.000000,0.095846,0.995396,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.257583,1311878241.208057,0.041000,-2.286000,0.000000,0.000000,0.000000,0.113203,0.993572,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.357620,1311878241.379450,0.064000,-2.280000,0.000000,0.000000,0.000000,0.130526,0.991445,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.457499,1311878241.478886,0.086000,-2.273000,0.000000,0.000000,0.000000,0.156434,0.987688,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.557198,1311878241.608970,0.107000,-2.266000,0.000000,0.000000,0.000000,0.173648,0.984808,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.757633,1311878241.779666,0.148000,-2.249000,0.000000,0.000000,0.000000,0.216440,0.976296,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.857074,1311878241.915297,0.168000,-2.239000,0.000000,0.000000,0.000000,0.233445,0.972370,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878241.960858,1311878242.016907,0.188000,-2.228000,0.000000,0.000000,0.000000,0.250380,0.968148,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878242.160825,1311878242.214971,0.234000,-2.199000,0.000000,0.000000,0.000000,0.292372,0.956305,-4.058468,4.204847,2.629858,0.101686,-0.487201,-0.078690,0.863773
1311878242.257327,1311878242.345142,0.259000,-2.181000,0.000000,0.000000,0.000000,0.309017,0.951057,-4.173907,4.209356,2.698871,0.099678,-0.514352,-0.086807,0.847331
1311878242.457044,1311878242.479430,0.306000,-2.144000,0.000000,0.000000,0.000000,0.342020,0.939693,-4.173907,4.209356,2.698871,0.099678,-0.514352,-0.086807,0.847331
1311878242.557037,1311878242.647121,0.329000,-2.124000,0.000000,0.000000,0.000000,0.366501,0.930418,-4.234645,4.206116,2.784192,0.098972,-0.540450,-0.086452,0.831050
1311878242.757758,1311878242.812215,0.371000,-2.082000,0.000000,0.000000,0.000000,0.398749,0.917060,-4.234645,4.206116,2.784192,0.098972,-0.540450,-0.086452,0.831050
1311878242.860798,1311878242.945575,0.391000,-2.059000,0.000000,0.000000,0.000000,0.422618,0.906308,-4.327614,4.211792,2.836785,0.097912,-0.561760,-0.088907,0.816660
1311878243.061242,1311878243.111898,0.428000,-2.013000,0.000000,0.000000,0.000000,0.446198,0.894934,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.158804,1311878243.179657,0.445000,-1.989000,0.000000,0.000000,0.000000,0.453990,0.891007,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.261381,1311878243.343794,0.462000,-1.964000,0.000000,0.000000,0.000000,0.461749,0.887011,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.458311,1311878243.480550,0.495000,-1.914000,0.000000,0.000000,0.000000,0.477159,0.878817,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.560841,1311878243.581622,0.511000,-1.888000,0.000000,0.000000,0.000000,0.484810,0.874620,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.660793,1311878243.745887,0.527000,-1.863000,0.000000,0.000000,0.000000,0.484810,0.874620,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.860974,1311878243.882612,0.559000,-1.811000,0.000000,0.000000,0.000000,0.500000,0.866025,-4.427503,4.208138,2.944411,0.101098,-0.590108,-0.085663,0.796375
1311878243.957646,1311878244.043870,0.575000,-1.785000,0.000000,0.000000,0.000000,0.500000,0.866025,-4.609386,4.205324,2.980349,0.104491,-0.592715,-0.090786,0.793428
1311878244.060852,1311878244.114673,0.590000,-1.759000,0.000000,0.000000,0.000000,0.500000,0.866025,-4.609386,4.205324,2.980349,0.104491,-0.592715,-0.090786,0.793428
1311878244.260968,1311878244.313759,0.620000,-1.706000,0.000000,0.000000,0.000000,0.500000,0.866025,-4.609386,4.205324,2.980349,0.104491,-0.592715,-0.090786,0.793428
1311878244.357408,1311878244.448740,0.635000,-1.680000,0.000000,0.000000,0.000000,0.500000,0.866025,-4.609386,4.205324,2.980349,0.104491,-0.592715,-0.090786,0.793428
1311878244.658980,1311878244.682817,0.680000,-1.600000,0.000000,0.000000,0.000000,0.500000,0.866025,-4.775828,4.188852,3.044969,0.101051,-0.592706,-0.090672,0.793893
1311878244.858022,1311878244.881553,0.709000,-1.549000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.660778,4.515957,3.212528,0.118000,-0.592809,-0.080109,0.792614
1311878244.957253,1311878245.013172,0.724000,-1.523000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.660778,4.515957,3.212528,0.118000,-0.592809,-0.080109,0.792614
1311878245.057471,1311878245.149976,0.739000,-1.496000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.660778,4.515957,3.212528,0.118000,-0.592809,-0.080109,0.792614
1311878245.257231,1311878245.350383,0.769000,-1.444000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.660778,4.515957,3.212528,0.118000,-0.592809,-0.080109,0.792614
1311878245.457062,1311878245.518624,0.799000,-1.391000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.820541,4.495496,3.258379,0.117286,-0.593092,-0.081806,0.792334
1311878245.557516,1311878245.615900,0.814000,-1.365000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.820541,4.495496,3.258379,0.117286,-0.593092,-0.081806,0.792334
1311878245.662790,1311878245.718069,0.829000,-1.338000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.820541,4.495496,3.258379,0.117286,-0.593092,-0.081806,0.792334
1311878245.860903,1311878245.917717,0.859000,-1.286000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.820541,4.495496,3.258379,0.117286,-0.593092,-0.081806,0.792334
1311878245.957572,1311878246.050434,0.874000,-1.260000,0.000000,0.000000,0.000000,0.500000,0.866025,-5.820541,4.495496,3.258379,0.117286,-0.593092,-0.081806,0.792334
1311878246.257193,1311878246.319218,0.919000,-1.180000,0.000000,0.000000,0.000000,0.500000,0.866025,-6.046397,4.454337,3.321781,0.122729,-0.593562,-0.076455,0.791692
1311878246.360855,1311878246.449006,0.934000,-1.154000,0.000000,0.000000,0.000000,0.500000,0.866025,-6.046397,4.454337,3.321781,0.122729,-0.593562,-0.076455,0.791692
1311878246.560830,1311878246.650189,0.963000,-1.102000,0.000000,0.000000,0.000000,0.500000,0.866025,-6.196520,4.436458,3.350805,0.120182,-0.591440,-0.080019,0.793317
1311878246.757530,1311878246.818484,0.993000,-1.049000,0.000000,0.000000,0.000000,0.500000,0.866025,-6.196520,4.436458,3.350805,0.120182,-0.591440,-0.080019,0.793317
1311878246.957690,1311878247.016183,1.023000,-0.997000,0.000000,0.000000,0.000000,0.500000,0.866025,-6.196520,4.436458,3.350805,0.120182,-0.591440,-0.080019,0.793317
1311878247.157530,1311878247.187524,1.053000,-0.945000,0.000000,0.000000,0.000000,0.500000,0.866025,-6.196520,4.436458,3.350805,0.120182,-0.591440,-0.080019,0.793317
